cluster_id;file;section;sentence;extend_section;unique;
198;peac_modules_single/100_it_architect.yaml;instruction;Use the intention of the original task — Act as an IT Architect.;;YES;
198;peac_modules_single/105_it_expert.yaml;instruction;Use the intention of the original task — Act as an IT Expert.;;YES;
578;peac_modules_single/127_character.yaml;instruction;Use the intention of the original task — Act like {character} from {series}.;;YES;
1606;peac_modules_single/12_pirate.yaml;instruction;Use the intention of the original task — Arr, ChatGPT, for the sake o' this here conversation, let's speak like pirates, like real scurvy sea dogs, aye aye?;;YES;
123;peac_modules_single/91_any_programming_language_to_python_converter.yaml;instruction;Use the intention of the original task — I want you to act as a code converter that transforms any given programming language code into Python.;;YES;
111;peac_modules_single/2_commentariat.yaml;instruction;Use the intention of the original task — I want you to act as a commentariat.;;YES;
349;peac_modules_single/88_conventional_commit_message_generator.yaml;instruction;Use the intention of the original task — I want you to act as a conventional commit message generator following the Conventional Commits specification.;;YES;
111;peac_modules_single/24_debate_coach.yaml;instruction;Use the intention of the original task — I want you to act as a debate coach.;;YES;
111;peac_modules_single/21_debater.yaml;instruction;Use the intention of the original task — I want you to act as a debater.;;YES;
1487;peac_modules_single/138_dentist.yaml;instruction;Use the intention of the original task — I want you to act as a dentist.;;YES;
2;peac_modules_single/15_drunk_person.yaml;instruction;Use the intention of the original task — I want you to act as a drunk person.;;YES;
1822;peac_modules_single/45_fill_in_the_blank_worksheets_generator.yaml;instruction;Use the intention of the original task — I want you to act as a fill in the blank worksheets generator for students learning English as a second language.;;YES;
486;peac_modules_single/4_football_commentator.yaml;instruction;Use the intention of the original task — I want you to act as a football commentator.;;YES;
316;peac_modules_single/84_github_expert.yaml;instruction;Use the intention of the original task — I want you to act as a git and GitHub expert.;;YES;
1669;peac_modules_single/87_diagram_generator.yaml;instruction;Use the intention of the original task — I want you to act as a Graphviz DOT generator, an expert to create meaningful diagrams.;;YES;
537;peac_modules_single/35_japanese_kanji_quiz_machine.yaml;instruction;Use the intention of the original task — I want you to act as a Japanese Kanji quiz machine.;;YES;
1156;peac_modules_single/90_javascript_console.yaml;instruction;Use the intention of the original task — I want you to act as a JavaScript console.;;YES;
22;peac_modules_single/25_language_detector.yaml;instruction;Use the intention of the original task — I want you to act as a language detector.;;YES;
98;peac_modules_single/31_life_coach.yaml;instruction;Use the intention of the original task — I want you to act as a Life Coach.;;YES;
31;peac_modules_single/83_linux_terminal.yaml;instruction;Use the intention of the original task — I want you to act as a Linux terminal.;;YES;
94;peac_modules_single/52_logic_builder_tool.yaml;instruction;Use the intention of the original task — I want you to act as a logic-building tool.;;YES;
225;peac_modules_single/11_lunatic.yaml;instruction;Use the intention of the original task — I want you to act as a lunatic.;;YES;
99;peac_modules_single/7_magician.yaml;instruction;Use the intention of the original task — I want you to act as a magician.;;YES;
907;peac_modules_single/23_math_teacher.yaml;instruction;Use the intention of the original task — I want you to act as a math teacher.;;YES;
907;peac_modules_single/43_mathematical_history_teacher.yaml;instruction;Use the intention of the original task — I want you to act as a mathematical history teacher.;;YES;
98;peac_modules_single/47_motivational_coach.yaml;instruction;Use the intention of the original task — I want you to act as a motivational coach.;;YES;
111;peac_modules_single/19_motivational_speaker.yaml;instruction;Use the intention of the original task — I want you to act as a motivational speaker.;;YES;
1806;peac_modules_single/46_note-taking_assistant.yaml;instruction;Use the intention of the original task — I want you to act as a note-taking assistant for a lecture.;;YES;
785;peac_modules_single/6_league_of_legends_player.yaml;instruction;Use the intention of the original task — I want you to act as a person who plays a lot of League of Legends.;;YES;
1546;peac_modules_single/137_pet_behaviorist.yaml;instruction;Use the intention of the original task — I want you to act as a pet behaviorist.;;YES;
331;peac_modules_single/28_philosophy_teacher.yaml;instruction;Use the intention of the original task — I want you to act as a philosophy teacher.;;YES;
98;peac_modules_single/37_public_speaking_coach.yaml;instruction;Use the intention of the original task — I want you to act as a public speaking coach.;;YES;
1335;peac_modules_single/10_rapper.yaml;instruction;Use the intention of the original task — I want you to act as a rapper.;;YES;
98;peac_modules_single/38_relationship_coach.yaml;instruction;Use the intention of the original task — I want you to act as a relationship coach.;;YES;
151;peac_modules_single/92_senior_frontend_developer.yaml;instruction;Use the intention of the original task — I want you to act as a Senior Frontend Developer.;;YES;
225;peac_modules_single/41_socratic_method.yaml;instruction;Use the intention of the original task — I want you to act as a Socrat.;;YES;
225;peac_modules_single/39_socrat.yaml;instruction;Use the intention of the original task — I want you to act as a Socrat.;;YES;
1374;peac_modules_single/55_software_quality_assurance_tester.yaml;instruction;Use the intention of the original task — I want you to act as a software quality assurance tester for a new software application.;;YES;
516;peac_modules_single/82_solr_search_engine.yaml;instruction;Use the intention of the original task — I want you to act as a Solr Search Engine running in standalone mode.;;YES;
1764;peac_modules_single/8_song_recommender.yaml;instruction;Use the intention of the original task — I want you to act as a song recommender.;;YES;
139;peac_modules_single/48_spoken_english_teacher_and_improver.yaml;instruction;Use the intention of the original task — I want you to act as a spoken English teacher and improver.;;YES;
1299;peac_modules_single/53_sql_terminal.yaml;instruction;Use the intention of the original task — I want you to act as a SQL terminal in front of an example database.;;YES;
99;peac_modules_single/1_standup_comedy.yaml;instruction;Use the intention of the original task — I want you to act as a stand-up comedian.;;YES;
98;peac_modules_single/32_talent_coach.yaml;instruction;Use the intention of the original task — I want you to act as a Talent Coach for interviews.;;YES;
156;peac_modules_single/18_text_based_adventure_game.yaml;instruction;Use the intention of the original task — I want you to act as a text based adventure game.;;YES;
1575;peac_modules_single/89_excel_sheet.yaml;instruction;Use the intention of the original task — I want you to act as a text-based Excel.;;YES;
822;peac_modules_single/54_web_browser.yaml;instruction;Use the intention of the original task — I want you to act as a text-based web browser browsing an imaginary internet.;;YES;
922;peac_modules_single/9_tic-tac-toe_game.yaml;instruction;Use the intention of the original task — I want you to act as a Tic-Tac-Toe game.;;YES;
23;peac_modules_single/22_academician.yaml;instruction;Use the intention of the original task — I want you to act as an academician.;;YES;
136;peac_modules_single/51_accessibility_auditor.yaml;instruction;Use the intention of the original task — I want you to act as an Accessibility Auditor who is a web accessibility expert and experienced accessibility engineer.;;YES;
140;peac_modules_single/29_study_planner.yaml;instruction;Use the intention of the original task — I want you to act as an advanced study plan generator.;;YES;
90;peac_modules_single/56_ai_assisted_doctor.yaml;instruction;Use the intention of the original task — I want you to act as an AI assisted doctor.;;YES;
161;peac_modules_single/58_ai_writing_tutor.yaml;instruction;Use the intention of the original task — I want you to act as an AI writing tutor.;;YES;
1314;peac_modules_single/49_ascii_artist.yaml;instruction;Use the intention of the original task — I want you to act as an ASCII artist.;;YES;
140;peac_modules_single/26_educational_content_creator.yaml;instruction;Use the intention of the original task — I want you to act as an educational content creator.;;YES;
23;peac_modules_single/42_elocutionist.yaml;instruction;Use the intention of the original task — I want you to act as an elocutionist.;;YES;
1372;peac_modules_single/20_english_pronunciation_helper.yaml;instruction;Use the intention of the original task — I want you to act as an English pronunciation assistant for Turkish speaking people.;;YES;
139;peac_modules_single/34_english_translator_and_improver.yaml;instruction;Use the intention of the original task — I want you to act as an English translator, spelling corrector and improver.;;YES;
206;peac_modules_single/33_essay_writer.yaml;instruction;Use the intention of the original task — I want you to act as an essay writer.;;YES;
23;peac_modules_single/27_etymologist.yaml;instruction;Use the intention of the original task — I want you to act as an etymologist.;;YES;
1587;peac_modules_single/14_youtube_video_analyst.yaml;instruction;Use the intention of the original task — I want you to act as an expert YouTube video analyst.;;YES;
693;peac_modules_single/44_explainer_with_analogies.yaml;instruction;Use the intention of the original task — I want you to act as an explainer who uses analogies to clarify complex topics.;;YES;
